time,header,status,latitude,longitude,altitude,position_covariance,position_covariance_type
2023/07/13 14:48:06.134203438,"{'stamp': {'secs': 1689252486, 'nsecs': 130181977}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699781,10.3295568,54.4605471697941,{'': ''},2
2023/07/13 14:48:06.231181552,"{'stamp': {'secs': 1689252486, 'nsecs': 228839130}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699782,10.3295569,54.45054685037579,{'': ''},2
2023/07/13 14:48:06.333083360,"{'stamp': {'secs': 1689252486, 'nsecs': 332303886}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699782,10.329557,54.450546684674094,{'': ''},2
2023/07/13 14:48:06.432958576,"{'stamp': {'secs': 1689252486, 'nsecs': 430562062}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699783,10.3295571,54.450546365255725,{'': ''},2
2023/07/13 14:48:06.532269149,"{'stamp': {'secs': 1689252486, 'nsecs': 530275502}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699783,10.3295572,54.45054619955399,{'': ''},2
2023/07/13 14:48:06.633063337,"{'stamp': {'secs': 1689252486, 'nsecs': 630495399}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699784,10.3295573,54.45054588013555,{'': ''},2
2023/07/13 14:48:06.730825018,"{'stamp': {'secs': 1689252486, 'nsecs': 727550717}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699784,10.3295574,54.450545714433815,{'': ''},2
2023/07/13 14:48:06.831669614,"{'stamp': {'secs': 1689252486, 'nsecs': 829461080}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699785,10.3295575,54.45054539501533,{'': ''},2
2023/07/13 14:48:06.929958864,"{'stamp': {'secs': 1689252486, 'nsecs': 928456341}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699785,10.3295575,54.45054539501533,{'': ''},2
2023/07/13 14:48:07.35988154,"{'stamp': {'secs': 1689252487, 'nsecs': 29778769}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699786,10.3295576,54.45054507559681,{'': ''},2
2023/07/13 14:48:07.137408405,"{'stamp': {'secs': 1689252487, 'nsecs': 128425528}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699786,10.3295576,54.45054507559681,{'': ''},2
2023/07/13 14:48:07.233609632,"{'stamp': {'secs': 1689252487, 'nsecs': 230681882}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699787,10.3295577,54.45054475617826,{'': ''},2
2023/07/13 14:48:07.334023671,"{'stamp': {'secs': 1689252487, 'nsecs': 331288012}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699787,10.3295577,54.45054475617826,{'': ''},2
2023/07/13 14:48:07.430594690,"{'stamp': {'secs': 1689252487, 'nsecs': 428565395}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699788,10.3295578,54.450544436759664,{'': ''},2
2023/07/13 14:48:07.536744822,"{'stamp': {'secs': 1689252487, 'nsecs': 529537280}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699788,10.3295578,54.450544436759664,{'': ''},2
2023/07/13 14:48:07.630263204,"{'stamp': {'secs': 1689252487, 'nsecs': 628021337}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699789,10.3295579,54.45054411734101,{'': ''},2
2023/07/13 14:48:07.733421569,"{'stamp': {'secs': 1689252487, 'nsecs': 728379654}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699789,10.3295579,54.45054411734101,{'': ''},2
2023/07/13 14:48:07.829647184,"{'stamp': {'secs': 1689252487, 'nsecs': 826640750}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.469979,10.3295579,54.45054396362413,{'': ''},2
2023/07/13 14:48:07.931833761,"{'stamp': {'secs': 1689252487, 'nsecs': 930555829}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.469979,10.3295579,54.46054396362413,{'': ''},2
2023/07/13 14:48:08.34486005,"{'stamp': {'secs': 1689252488, 'nsecs': 29499293}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699791,10.3295579,54.46054380990725,{'': ''},2
2023/07/13 14:48:08.135543180,"{'stamp': {'secs': 1689252488, 'nsecs': 130532320}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699791,10.3295579,54.470543809907255,{'': ''},2
2023/07/13 14:48:08.233034851,"{'stamp': {'secs': 1689252488, 'nsecs': 230760465}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699792,10.329558,54.47054349048855,{'': ''},2
2023/07/13 14:48:08.332640355,"{'stamp': {'secs': 1689252488, 'nsecs': 330813631}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295581,54.48054317106978,{'': ''},2
2023/07/13 14:48:08.433812899,"{'stamp': {'secs': 1689252488, 'nsecs': 430037768}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295582,54.48054300536792,{'': ''},2
2023/07/13 14:48:08.531339496,"{'stamp': {'secs': 1689252488, 'nsecs': 529848899}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295582,54.48054285165093,{'': ''},2
2023/07/13 14:48:08.638771314,"{'stamp': {'secs': 1689252488, 'nsecs': 631119387}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295583,54.48054268594908,{'': ''},2
2023/07/13 14:48:08.735540604,"{'stamp': {'secs': 1689252488, 'nsecs': 730620243}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295583,54.48054268594908,{'': ''},2
2023/07/13 14:48:08.833089960,"{'stamp': {'secs': 1689252488, 'nsecs': 830982683}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295583,54.48054268594908,{'': ''},2
2023/07/13 14:48:08.934208764,"{'stamp': {'secs': 1689252488, 'nsecs': 930149895}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295583,54.48054268594908,{'': ''},2
2023/07/13 14:48:09.33724957,"{'stamp': {'secs': 1689252489, 'nsecs': 30939002}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295584,54.48054236653023,{'': ''},2
2023/07/13 14:48:09.134795441,"{'stamp': {'secs': 1689252489, 'nsecs': 131903357}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295584,54.48054236653023,{'': ''},2
2023/07/13 14:48:09.231545688,"{'stamp': {'secs': 1689252489, 'nsecs': 228592771}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295584,54.48054236653023,{'': ''},2
2023/07/13 14:48:09.332476673,"{'stamp': {'secs': 1689252489, 'nsecs': 330588209}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295584,54.48054236653023,{'': ''},2
2023/07/13 14:48:09.432441037,"{'stamp': {'secs': 1689252489, 'nsecs': 430714461}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295584,54.48054236653023,{'': ''},2
2023/07/13 14:48:09.531909110,"{'stamp': {'secs': 1689252489, 'nsecs': 529452670}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699796,10.3295584,54.4805422128132,{'': ''},2
2023/07/13 14:48:09.629633403,"{'stamp': {'secs': 1689252489, 'nsecs': 627742921}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699796,10.3295584,54.4805422128132,{'': ''},2
2023/07/13 14:48:09.729247011,"{'stamp': {'secs': 1689252489, 'nsecs': 727554675}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699796,10.3295584,54.4805422128132,{'': ''},2
2023/07/13 14:48:09.832777380,"{'stamp': {'secs': 1689252489, 'nsecs': 829814870}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295584,54.480542059096145,{'': ''},2
2023/07/13 14:48:09.932594894,"{'stamp': {'secs': 1689252489, 'nsecs': 930568283}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295584,54.480542059096145,{'': ''},2
2023/07/13 14:48:10.30798779,"{'stamp': {'secs': 1689252490, 'nsecs': 29683344}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295584,54.480542059096145,{'': ''},2
2023/07/13 14:48:10.135114634,"{'stamp': {'secs': 1689252490, 'nsecs': 130533750}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699798,10.3295584,54.49054190537909,{'': ''},2
2023/07/13 14:48:10.231816152,"{'stamp': {'secs': 1689252490, 'nsecs': 229772023}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295584,54.49054175166202,{'': ''},2
2023/07/13 14:48:10.333879806,"{'stamp': {'secs': 1689252490, 'nsecs': 330509856}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295583,54.4905419173639,{'': ''},2
2023/07/13 14:48:10.432590269,"{'stamp': {'secs': 1689252490, 'nsecs': 430834433}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295583,54.4905419173639,{'': ''},2
2023/07/13 14:48:10.529253158,"{'stamp': {'secs': 1689252490, 'nsecs': 528456036}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295583,54.4905419173639,{'': ''},2
2023/07/13 14:48:10.629371312,"{'stamp': {'secs': 1689252490, 'nsecs': 627296497}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295583,54.4905419173639,{'': ''},2
2023/07/13 14:48:10.731562020,"{'stamp': {'secs': 1689252490, 'nsecs': 728283865}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.46998,10.3295583,54.49054176364679,{'': ''},2
2023/07/13 14:48:10.836048930,"{'stamp': {'secs': 1689252490, 'nsecs': 831161104}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.46998,10.3295583,54.49054176364679,{'': ''},2
2023/07/13 14:48:10.939098575,"{'stamp': {'secs': 1689252490, 'nsecs': 931301869}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.46998,10.3295582,54.49054192934868,{'': ''},2
2023/07/13 14:48:11.30886086,"{'stamp': {'secs': 1689252491, 'nsecs': 28379405}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.46998,10.3295583,54.49054176364679,{'': ''},2
2023/07/13 14:48:11.129715819,"{'stamp': {'secs': 1689252491, 'nsecs': 128715477}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699801,10.3295583,54.480541609929666,{'': ''},2
2023/07/13 14:48:11.237255992,"{'stamp': {'secs': 1689252491, 'nsecs': 231356342}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699801,10.3295583,54.480541609929666,{'': ''},2
2023/07/13 14:48:11.332043318,"{'stamp': {'secs': 1689252491, 'nsecs': 329323435}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699801,10.3295583,54.480541609929666,{'': ''},2
2023/07/13 14:48:11.431006290,"{'stamp': {'secs': 1689252491, 'nsecs': 427896337}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699802,10.3295583,54.48054145621253,{'': ''},2
2023/07/13 14:48:11.537127254,"{'stamp': {'secs': 1689252491, 'nsecs': 530058744}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699802,10.3295583,54.48054145621253,{'': ''},2
2023/07/13 14:48:11.632164762,"{'stamp': {'secs': 1689252491, 'nsecs': 627051068}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699802,10.3295583,54.48054145621253,{'': ''},2
2023/07/13 14:48:11.733562250,"{'stamp': {'secs': 1689252491, 'nsecs': 728603443}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699802,10.3295583,54.47054145621253,{'': ''},2
2023/07/13 14:48:11.834324391,"{'stamp': {'secs': 1689252491, 'nsecs': 831682915}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699802,10.3295583,54.47054145621253,{'': ''},2
2023/07/13 14:48:11.930846905,"{'stamp': {'secs': 1689252491, 'nsecs': 929843988}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699803,10.3295582,54.48054146819725,{'': ''},2
2023/07/13 14:48:12.32753836,"{'stamp': {'secs': 1689252492, 'nsecs': 29648845}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699803,10.3295582,54.48054146819725,{'': ''},2
2023/07/13 14:48:12.134515611,"{'stamp': {'secs': 1689252492, 'nsecs': 131838005}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699803,10.3295582,54.48054146819725,{'': ''},2
2023/07/13 14:48:12.231346374,"{'stamp': {'secs': 1689252492, 'nsecs': 229486909}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699804,10.3295582,54.480541314480085,{'': ''},2
2023/07/13 14:48:12.330134564,"{'stamp': {'secs': 1689252492, 'nsecs': 328735114}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699804,10.3295582,54.480541314480085,{'': ''},2
2023/07/13 14:48:12.433150254,"{'stamp': {'secs': 1689252492, 'nsecs': 429849672}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699804,10.3295582,54.480541314480085,{'': ''},2
2023/07/13 14:48:12.531359560,"{'stamp': {'secs': 1689252492, 'nsecs': 528935860}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.48054116076288,{'': ''},2
2023/07/13 14:48:12.639006653,"{'stamp': {'secs': 1689252492, 'nsecs': 629835179}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.49054116076289,{'': ''},2
2023/07/13 14:48:12.735089645,"{'stamp': {'secs': 1689252492, 'nsecs': 732359725}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.49054116076289,{'': ''},2
2023/07/13 14:48:12.832055315,"{'stamp': {'secs': 1689252492, 'nsecs': 830596179}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.49054116076289,{'': ''},2
2023/07/13 14:48:12.934985116,"{'stamp': {'secs': 1689252492, 'nsecs': 929984957}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.49054116076289,{'': ''},2
2023/07/13 14:48:13.32261861,"{'stamp': {'secs': 1689252493, 'nsecs': 30473080}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.48054116076288,{'': ''},2
2023/07/13 14:48:13.130170293,"{'stamp': {'secs': 1689252493, 'nsecs': 127302448}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295581,54.48054132646481,{'': ''},2
2023/07/13 14:48:13.231245679,"{'stamp': {'secs': 1689252493, 'nsecs': 228626017}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295581,54.47054132646481,{'': ''},2
2023/07/13 14:48:13.335382834,"{'stamp': {'secs': 1689252493, 'nsecs': 330581080}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.470541160762885,{'': ''},2
2023/07/13 14:48:13.429810464,"{'stamp': {'secs': 1689252493, 'nsecs': 428032665}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.46054116076289,{'': ''},2
2023/07/13 14:48:13.534388448,"{'stamp': {'secs': 1689252493, 'nsecs': 530261929}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699805,10.3295582,54.46054116076289,{'': ''},2
2023/07/13 14:48:13.632230159,"{'stamp': {'secs': 1689252493, 'nsecs': 630205455}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699804,10.3295581,54.460541480182016,{'': ''},2
2023/07/13 14:48:13.736538702,"{'stamp': {'secs': 1689252493, 'nsecs': 729150285}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699804,10.329558,54.4505416458839,{'': ''},2
2023/07/13 14:48:13.841238056,"{'stamp': {'secs': 1689252493, 'nsecs': 830311485}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699804,10.3295578,54.4505419772877,{'': ''},2
2023/07/13 14:48:13.937238283,"{'stamp': {'secs': 1689252493, 'nsecs': 930174345}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699803,10.3295576,54.45054246240859,{'': ''},2
2023/07/13 14:48:14.33418067,"{'stamp': {'secs': 1689252494, 'nsecs': 31853544}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699802,10.3295574,54.45054294752942,{'': ''},2
2023/07/13 14:48:14.131158439,"{'stamp': {'secs': 1689252494, 'nsecs': 129493231}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699802,10.3295572,54.440543278933134,{'': ''},2
2023/07/13 14:48:14.232518779,"{'stamp': {'secs': 1689252494, 'nsecs': 229773933}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.46998,10.3295569,54.44054408347269,{'': ''},2
2023/07/13 14:48:14.330888757,"{'stamp': {'secs': 1689252494, 'nsecs': 329401492}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.46998,10.3295568,54.44054424917451,{'': ''},2
2023/07/13 14:48:14.433188107,"{'stamp': {'secs': 1689252494, 'nsecs': 429144050}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699798,10.3295565,54.44054505371386,{'': ''},2
2023/07/13 14:48:14.533024627,"{'stamp': {'secs': 1689252494, 'nsecs': 531256883}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295563,54.43054553883432,{'': ''},2
2023/07/13 14:48:14.630279725,"{'stamp': {'secs': 1689252494, 'nsecs': 629253753}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699796,10.3295561,54.44054602395469,{'': ''},2
2023/07/13 14:48:14.735884584,"{'stamp': {'secs': 1689252494, 'nsecs': 729991191}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.329556,54.440546343373306,{'': ''},2
2023/07/13 14:48:14.831571511,"{'stamp': {'secs': 1689252494, 'nsecs': 829019792}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295558,54.43054682849359,{'': ''},2
2023/07/13 14:48:14.937228480,"{'stamp': {'secs': 1689252494, 'nsecs': 934524930}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295557,54.430547147912115,{'': ''},2
2023/07/13 14:48:15.32448507,"{'stamp': {'secs': 1689252495, 'nsecs': 28155174}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295556,54.440547313613806,{'': ''},2
2023/07/13 14:48:15.130880681,"{'stamp': {'secs': 1689252495, 'nsecs': 129958170}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295555,54.4705474793155,{'': ''},2
2023/07/13 14:48:15.229898331,"{'stamp': {'secs': 1689252495, 'nsecs': 227660795}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699792,10.3295552,54.52054813013725,{'': ''},2
2023/07/13 14:48:15.332089417,"{'stamp': {'secs': 1689252495, 'nsecs': 330568893}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699792,10.3295549,54.580548627242194,{'': ''},2
2023/07/13 14:48:15.432196188,"{'stamp': {'secs': 1689252495, 'nsecs': 430661423}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699792,10.3295546,54.65054912434705,{'': ''},2
2023/07/13 14:48:15.531308930,"{'stamp': {'secs': 1689252495, 'nsecs': 530362623}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699792,10.3295543,54.72054962145186,{'': ''},2
2023/07/13 14:48:15.631433071,"{'stamp': {'secs': 1689252495, 'nsecs': 628921222}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295538,54.79055029624309,{'': ''},2
2023/07/13 14:48:15.728404461,"{'stamp': {'secs': 1689252495, 'nsecs': 727409155}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295534,54.86055080533262,{'': ''},2
2023/07/13 14:48:15.833202414,"{'stamp': {'secs': 1689252495, 'nsecs': 830860730}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.329553,54.9205513144221,{'': ''},2
2023/07/13 14:48:15.933197796,"{'stamp': {'secs': 1689252495, 'nsecs': 930412524}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699796,10.3295528,54.95055149210844,{'': ''},2
2023/07/13 14:48:16.29720046,"{'stamp': {'secs': 1689252496, 'nsecs': 27153956}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295523,54.96055216689935,{'': ''},2
2023/07/13 14:48:16.243165610,"{'stamp': {'secs': 1689252496, 'nsecs': 128561598}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295519,54.96055282970528,{'': ''},2
2023/07/13 14:48:16.245042150,"{'stamp': {'secs': 1689252496, 'nsecs': 227739685}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699798,10.3295517,54.95055300739158,{'': ''},2
2023/07/13 14:48:16.337625403,"{'stamp': {'secs': 1689252496, 'nsecs': 334675187}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295515,54.94055349251112,{'': ''},2
2023/07/13 14:48:16.432540045,"{'stamp': {'secs': 1689252496, 'nsecs': 430961651}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699796,10.3295514,54.930553811929194,{'': ''},2
2023/07/13 14:48:16.529027950,"{'stamp': {'secs': 1689252496, 'nsecs': 527385816}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295513,54.930554131347215,{'': ''},2
2023/07/13 14:48:16.632310428,"{'stamp': {'secs': 1689252496, 'nsecs': 630967366}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295511,54.92055461646663,{'': ''},2
2023/07/13 14:48:16.733257185,"{'stamp': {'secs': 1689252496, 'nsecs': 730203730}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295509,54.92055494786942,{'': ''},2
2023/07/13 14:48:16.830383123,"{'stamp': {'secs': 1689252496, 'nsecs': 828449547}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295505,54.920555764391466,{'': ''},2
2023/07/13 14:48:16.930849439,"{'stamp': {'secs': 1689252496, 'nsecs': 928063185}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295502,54.910556261495515,{'': ''},2
2023/07/13 14:48:17.30241713,"{'stamp': {'secs': 1689252497, 'nsecs': 28704226}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295499,54.90055675859954,{'': ''},2
2023/07/13 14:48:17.134021736,"{'stamp': {'secs': 1689252497, 'nsecs': 130922280}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295497,54.90055709000216,{'': ''},2
2023/07/13 14:48:17.233502036,"{'stamp': {'secs': 1689252497, 'nsecs': 229776326}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295494,54.89055743338963,{'': ''},2
2023/07/13 14:48:17.327846564,"{'stamp': {'secs': 1689252497, 'nsecs': 326554241}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295492,54.89055791850865,{'': ''},2
2023/07/13 14:48:17.432005102,"{'stamp': {'secs': 1689252497, 'nsecs': 430758057}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.329549,54.890558249911194,{'': ''},2
2023/07/13 14:48:17.536949523,"{'stamp': {'secs': 1689252497, 'nsecs': 531244848}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699793,10.3295487,54.890558747014964,{'': ''},2
2023/07/13 14:48:17.631901860,"{'stamp': {'secs': 1689252497, 'nsecs': 630284763}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295486,54.890558758999816,{'': ''},2
2023/07/13 14:48:17.730033931,"{'stamp': {'secs': 1689252497, 'nsecs': 728135965}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699794,10.3295484,54.890559090402306,{'': ''},2
2023/07/13 14:48:17.832360688,"{'stamp': {'secs': 1689252497, 'nsecs': 831270975}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295481,54.890559433789605,{'': ''},2
2023/07/13 14:48:17.930357926,"{'stamp': {'secs': 1689252497, 'nsecs': 928586145}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295478,54.880559930893234,{'': ''},2
2023/07/13 14:48:18.35725144,"{'stamp': {'secs': 1689252498, 'nsecs': 31096682}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295474,54.880560593698014,{'': ''},2
2023/07/13 14:48:18.128585677,"{'stamp': {'secs': 1689252498, 'nsecs': 127280206}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699795,10.3295469,54.88056142220385,{'': ''},2
2023/07/13 14:48:18.237317079,"{'stamp': {'secs': 1689252498, 'nsecs': 230066860}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699797,10.3295465,54.870561777575766,{'': ''},2
2023/07/13 14:48:18.331890338,"{'stamp': {'secs': 1689252498, 'nsecs': 330589793}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699798,10.329546,54.87056245236505,{'': ''},2
2023/07/13 14:48:18.430031012,"{'stamp': {'secs': 1689252498, 'nsecs': 427510774}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295455,54.87056312715423,{'': ''},2
2023/07/13 14:48:18.531734379,"{'stamp': {'secs': 1689252498, 'nsecs': 529575082}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295451,54.860563789958526,{'': ''},2
2023/07/13 14:48:18.627972588,"{'stamp': {'secs': 1689252498, 'nsecs': 627148187}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295447,54.860564452762716,{'': ''},2
2023/07/13 14:48:18.736292105,"{'stamp': {'secs': 1689252498, 'nsecs': 730364431}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295443,54.85056511556681,{'': ''},2
2023/07/13 14:48:18.831248194,"{'stamp': {'secs': 1689252498, 'nsecs': 828102887}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295439,54.84056577837078,{'': ''},2
2023/07/13 14:48:18.932521732,"{'stamp': {'secs': 1689252498, 'nsecs': 930214769}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295436,54.84056627547371,{'': ''},2
2023/07/13 14:48:19.32712522,"{'stamp': {'secs': 1689252499, 'nsecs': 30604910}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295431,54.83056710397846,{'': ''},2
2023/07/13 14:48:19.130931134,"{'stamp': {'secs': 1689252499, 'nsecs': 130163343}, 'frame_id': 'base_link'}","{'status': 0, 'service': 1}",55.4699799,10.3295428,54.83056760108124,{'': ''},2
