time,header,pose
2023/07/13 14:48:26.442697229,"{'stamp': {'secs': 1689252506, 'nsecs': 437893227}, 'frame_id': 'map'}","{'position': {'x': -3.2361934185028076, 'y': -0.12508410215377808, 'z': -1.2767635583877563}, 'orientation': {'x': 0.038388130764926316, 'y': -0.04777893872746158, 'z': -0.08159972959066847, 'w': -0.9947788742032987}}"
2023/07/13 14:48:26.553765694,"{'stamp': {'secs': 1689252506, 'nsecs': 549763372}, 'frame_id': 'map'}","{'position': {'x': -3.2624478340148926, 'y': -0.13038745522499084, 'z': -1.2736400365829468}, 'orientation': {'x': 0.03555023620881602, 'y': -0.04671165499366275, 'z': -0.08413108957636262, 'w': -0.9947241636554045}}"
2023/07/13 14:48:26.647715100,"{'stamp': {'secs': 1689252506, 'nsecs': 646322055}, 'frame_id': 'map'}","{'position': {'x': -3.298794984817505, 'y': -0.14316068589687347, 'z': -1.2730934619903564}, 'orientation': {'x': 0.03478177448208299, 'y': -0.04690035756175405, 'z': -0.08703016960158316, 'w': -0.9944930035970976}}"
2023/07/13 14:48:26.750193462,"{'stamp': {'secs': 1689252506, 'nsecs': 747630981}, 'frame_id': 'map'}","{'position': {'x': -3.3307290077209473, 'y': -0.15044283866882324, 'z': -1.273743987083435}, 'orientation': {'x': 0.03560462126403313, 'y': -0.04569225362379931, 'z': -0.09139859318574922, 'w': -0.9941281738624497}}"
2023/07/13 14:48:26.851080724,"{'stamp': {'secs': 1689252506, 'nsecs': 850607042}, 'frame_id': 'map'}","{'position': {'x': -3.398005723953247, 'y': -0.16928958892822266, 'z': -1.2699072360992432}, 'orientation': {'x': 0.03634472295560401, 'y': -0.04470783391889186, 'z': -0.09715878002490197, 'w': -0.993599739414033}}"
2023/07/13 14:48:26.942948127,"{'stamp': {'secs': 1689252506, 'nsecs': 940514385}, 'frame_id': 'map'}","{'position': {'x': -3.436826467514038, 'y': -0.17293308675289154, 'z': -1.268172025680542}, 'orientation': {'x': 0.036899091885528146, 'y': -0.04478659889259916, 'z': -0.1025519452788653, 'w': -0.9930335926327858}}"
2023/07/13 14:48:27.44435260,"{'stamp': {'secs': 1689252507, 'nsecs': 42829882}, 'frame_id': 'map'}","{'position': {'x': -3.507073163986206, 'y': -0.1885576844215393, 'z': -1.2669928073883057}, 'orientation': {'x': 0.03707399986932707, 'y': -0.04427090053903429, 'z': -0.10761905310321063, 'w': -0.9925138514440595}}"
2023/07/13 14:48:27.145146664,"{'stamp': {'secs': 1689252507, 'nsecs': 139132929}, 'frame_id': 'map'}","{'position': {'x': -3.5583791732788086, 'y': -0.19513344764709473, 'z': -1.2678123712539673}, 'orientation': {'x': 0.0363567672736104, 'y': -0.04412417907656051, 'z': -0.11178809726617839, 'w': -0.9920860162323827}}"
2023/07/13 14:48:27.246247825,"{'stamp': {'secs': 1689252507, 'nsecs': 245759384}, 'frame_id': 'map'}","{'position': {'x': -3.63663649559021, 'y': -0.20657174289226532, 'z': -1.2675137519836426}, 'orientation': {'x': 0.036305747901888695, 'y': -0.04381305706204124, 'z': -0.11545043759546197, 'w': -0.9916821593429919}}"
2023/07/13 14:48:27.347941185,"{'stamp': {'secs': 1689252507, 'nsecs': 342039283}, 'frame_id': 'map'}","{'position': {'x': -3.691553831100464, 'y': -0.20777025818824768, 'z': -1.268414855003357}, 'orientation': {'x': 0.036420121563770794, 'y': -0.04304297419274972, 'z': -0.11851615083701411, 'w': -0.9913499882023002}}"
2023/07/13 14:48:27.450212819,"{'stamp': {'secs': 1689252507, 'nsecs': 449374343}, 'frame_id': 'map'}","{'position': {'x': -3.749504566192627, 'y': -0.2115003913640976, 'z': -1.2683155536651611}, 'orientation': {'x': 0.03671331051719586, 'y': -0.04283712442859076, 'z': -0.12080239134855719, 'w': -0.991072094171775}}"
2023/07/13 14:48:27.555899039,"{'stamp': {'secs': 1689252507, 'nsecs': 546004110}, 'frame_id': 'map'}","{'position': {'x': -3.7994532585144043, 'y': -0.20998533070087433, 'z': -1.2685487270355225}, 'orientation': {'x': 0.037266083517543416, 'y': -0.04256343079082441, 'z': -0.12266321718216755, 'w': -0.9908346625593487}}"
2023/07/13 14:48:27.644872954,"{'stamp': {'secs': 1689252507, 'nsecs': 642440934}, 'frame_id': 'map'}","{'position': {'x': -3.858464241027832, 'y': -0.21392899751663208, 'z': -1.2693125009536743}, 'orientation': {'x': 0.038582932455980185, 'y': -0.041821684976656635, 'z': -0.12444165195891355, 'w': -0.9905940537104729}}"
2023/07/13 14:48:27.752126866,"{'stamp': {'secs': 1689252507, 'nsecs': 751613815}, 'frame_id': 'map'}","{'position': {'x': -3.9093177318573, 'y': -0.21303124725818634, 'z': -1.2705520391464233}, 'orientation': {'x': 0.039414535176692064, 'y': -0.04177699252922503, 'z': -0.12608136545171594, 'w': -0.990355828274792}}"
2023/07/13 14:48:27.851956147,"{'stamp': {'secs': 1689252507, 'nsecs': 849264111}, 'frame_id': 'map'}","{'position': {'x': -3.957667589187622, 'y': -0.21465501189231873, 'z': -1.2704144716262817}, 'orientation': {'x': 0.03960624322533666, 'y': -0.04152154711136081, 'z': -0.12802774076733492, 'w': -0.9901091880277986}}"
2023/07/13 14:48:27.943204213,"{'stamp': {'secs': 1689252507, 'nsecs': 941543410}, 'frame_id': 'map'}","{'position': {'x': -3.999807119369507, 'y': -0.21144424378871918, 'z': -1.2704946994781494}, 'orientation': {'x': 0.03921950890836762, 'y': -0.04174340675110896, 'z': -0.13025596577064602, 'w': -0.9898245811733282}}"
2023/07/13 14:48:28.46144661,"{'stamp': {'secs': 1689252508, 'nsecs': 42477687}, 'frame_id': 'map'}","{'position': {'x': -4.059023380279541, 'y': -0.21423068642616272, 'z': -1.2711873054504395}, 'orientation': {'x': 0.03829207366327507, 'y': -0.04215749744027265, 'z': -0.13210026618463644, 'w': -0.989598899644744}}"
2023/07/13 14:48:28.146123230,"{'stamp': {'secs': 1689252508, 'nsecs': 145309402}, 'frame_id': 'map'}","{'position': {'x': -4.103555679321289, 'y': -0.20953094959259033, 'z': -1.2737150192260742}, 'orientation': {'x': 0.037650751998695886, 'y': -0.04279975800748894, 'z': -0.13372476052599752, 'w': -0.9893777286813656}}"
2023/07/13 14:48:28.239262625,"{'stamp': {'secs': 1689252508, 'nsecs': 236397312}, 'frame_id': 'map'}","{'position': {'x': -4.15466833114624, 'y': -0.20860275626182556, 'z': -1.2754294872283936}, 'orientation': {'x': 0.037237938936784405, 'y': -0.043569216233389996, 'z': -0.13589552695721324, 'w': -0.98906393375432}}"
2023/07/13 14:48:28.349412843,"{'stamp': {'secs': 1689252508, 'nsecs': 348842996}, 'frame_id': 'map'}","{'position': {'x': -4.199828147888184, 'y': -0.2038751095533371, 'z': -1.27839195728302}, 'orientation': {'x': 0.036833479193203615, 'y': -0.04406560372323787, 'z': -0.1382948071120803, 'w': -0.9887244629849424}}"
2023/07/13 14:48:28.450115703,"{'stamp': {'secs': 1689252508, 'nsecs': 446954726}, 'frame_id': 'map'}","{'position': {'x': -4.272181034088135, 'y': -0.20465171337127686, 'z': -1.278976321220398}, 'orientation': {'x': 0.03755704229492403, 'y': -0.043124901952916773, 'z': -0.14090411547005183, 'w': -0.9883702452265603}}"
2023/07/13 14:48:28.551709205,"{'stamp': {'secs': 1689252508, 'nsecs': 550731934}, 'frame_id': 'map'}","{'position': {'x': -4.318018436431885, 'y': -0.19803057610988617, 'z': -1.2788934707641602}, 'orientation': {'x': 0.037874173576764814, 'y': -0.04312148477871606, 'z': -0.1435147989219408, 'w': -0.9879825843691531}}"
2023/07/13 14:48:28.650061767,"{'stamp': {'secs': 1689252508, 'nsecs': 648854905}, 'frame_id': 'map'}","{'position': {'x': -4.391963481903076, 'y': -0.2007516622543335, 'z': -1.2775672674179077}, 'orientation': {'x': 0.037785223851543606, 'y': -0.043248572589456934, 'z': -0.14570485041321857, 'w': -0.9876598272652}}"
2023/07/13 14:48:28.749609616,"{'stamp': {'secs': 1689252508, 'nsecs': 743763380}, 'frame_id': 'map'}","{'position': {'x': -4.448915004730225, 'y': -0.1974877268075943, 'z': -1.2758491039276123}, 'orientation': {'x': 0.03814846087036814, 'y': -0.043120035189797276, 'z': -0.14678095407594582, 'w': -0.9874921311175132}}"
2023/07/13 14:48:28.853316455,"{'stamp': {'secs': 1689252508, 'nsecs': 851178933}, 'frame_id': 'map'}","{'position': {'x': -4.526453018188477, 'y': -0.2000824362039566, 'z': -1.2794495820999146}, 'orientation': {'x': 0.0380845636534967, 'y': -0.0432990888658089, 'z': -0.14683909880955692, 'w': -0.9874781182261765}}"
2023/07/13 14:48:28.947530934,"{'stamp': {'secs': 1689252508, 'nsecs': 945251154}, 'frame_id': 'map'}","{'position': {'x': -4.584776401519775, 'y': -0.19511201977729797, 'z': -1.282322883605957}, 'orientation': {'x': 0.03802275995724894, 'y': -0.04361684600128396, 'z': -0.1463226914757772, 'w': -0.9875431688941088}}"
2023/07/13 14:48:29.45167450,"{'stamp': {'secs': 1689252509, 'nsecs': 42438062}, 'frame_id': 'map'}","{'position': {'x': -4.649860382080078, 'y': -0.19197191298007965, 'z': -1.2846168279647827}, 'orientation': {'x': 0.03870556842776175, 'y': -0.04319167457375945, 'z': -0.14564065594910675, 'w': -0.9876361463387782}}"
2023/07/13 14:48:29.143745762,"{'stamp': {'secs': 1689252509, 'nsecs': 142216587}, 'frame_id': 'map'}","{'position': {'x': -4.7061944007873535, 'y': -0.18354029953479767, 'z': -1.2868739366531372}, 'orientation': {'x': 0.03925487504796937, 'y': -0.042754301627158035, 'z': -0.14545181252635347, 'w': -0.9876613259159949}}"
2023/07/13 14:48:29.251664416,"{'stamp': {'secs': 1689252509, 'nsecs': 250922050}, 'frame_id': 'map'}","{'position': {'x': -4.767219066619873, 'y': -0.17530986666679382, 'z': -1.2858455181121826}, 'orientation': {'x': 0.03915814995324688, 'y': -0.04260790007442958, 'z': -0.14575654091015777, 'w': -0.9876265675473661}}"
2023/07/13 14:48:29.342561114,"{'stamp': {'secs': 1689252509, 'nsecs': 339135286}, 'frame_id': 'map'}","{'position': {'x': -4.819367408752441, 'y': -0.16433170437812805, 'z': -1.2850604057312012}, 'orientation': {'x': 0.03887588772067552, 'y': -0.04280545495914836, 'z': -0.14564920483807753, 'w': -0.9876450108767347}}"
2023/07/13 14:48:29.452304273,"{'stamp': {'secs': 1689252509, 'nsecs': 440655558}, 'frame_id': 'map'}","{'position': {'x': -4.86905574798584, 'y': -0.15962141752243042, 'z': -1.2835949659347534}, 'orientation': {'x': 0.03892129283625293, 'y': -0.04291118696824106, 'z': -0.1452383595387438, 'w': -0.9876991353217972}}"
2023/07/13 14:48:29.548325195,"{'stamp': {'secs': 1689252509, 'nsecs': 542225331}, 'frame_id': 'map'}","{'position': {'x': -4.919618606567383, 'y': -0.15230953693389893, 'z': -1.2821112871170044}, 'orientation': {'x': 0.03883395735688978, 'y': -0.0428408580845616, 'z': -0.14489603554760194, 'w': -0.9877559028004692}}"
2023/07/13 14:48:29.649808672,"{'stamp': {'secs': 1689252509, 'nsecs': 639082080}, 'frame_id': 'map'}","{'position': {'x': -4.964649677276611, 'y': -0.14402545988559723, 'z': -1.2794852256774902}, 'orientation': {'x': 0.039125830550169965, 'y': -0.04247400213835958, 'z': -0.14481176426088221, 'w': -0.9877725859011073}}"
2023/07/13 14:48:29.747449342,"{'stamp': {'secs': 1689252509, 'nsecs': 746445812}, 'frame_id': 'map'}","{'position': {'x': -5.010851860046387, 'y': -0.13322825729846954, 'z': -1.2783238887786865}, 'orientation': {'x': 0.04097754740381344, 'y': -0.041558182616718495, 'z': -0.1451384282176078, 'w': -0.987688510979492}}"
2023/07/13 14:48:29.848356933,"{'stamp': {'secs': 1689252509, 'nsecs': 845074400}, 'frame_id': 'map'}","{'position': {'x': -5.05497407913208, 'y': -0.12418907135725021, 'z': -1.2764487266540527}, 'orientation': {'x': 0.04182340090362713, 'y': -0.04079896630753894, 'z': -0.14600126724578344, 'w': -0.987557531209051}}"
2023/07/13 14:48:29.950295740,"{'stamp': {'secs': 1689252509, 'nsecs': 944858315}, 'frame_id': 'map'}","{'position': {'x': -5.090877056121826, 'y': -0.1128784716129303, 'z': -1.2743877172470093}, 'orientation': {'x': 0.040635705126080376, 'y': -0.040477974089189094, 'z': -0.14730810672519135, 'w': -0.9874262477651587}}"
2023/07/13 14:48:30.50315250,"{'stamp': {'secs': 1689252510, 'nsecs': 45521376}, 'frame_id': 'map'}","{'position': {'x': -5.132217884063721, 'y': -0.10314308106899261, 'z': -1.271864414215088}, 'orientation': {'x': 0.039158215004131566, 'y': -0.041770090293917934, 'z': -0.14856193471262474, 'w': -0.9872442683089984}}"
2023/07/13 14:48:30.152657713,"{'stamp': {'secs': 1689252510, 'nsecs': 150812133}, 'frame_id': 'map'}","{'position': {'x': -5.163485050201416, 'y': -0.09213025867938995, 'z': -1.2701091766357422}, 'orientation': {'x': 0.038291528000587986, 'y': -0.04333934180727797, 'z': -0.14899851251699686, 'w': -0.9871448240267555}}"
2023/07/13 14:48:30.247718448,"{'stamp': {'secs': 1689252510, 'nsecs': 245158558}, 'frame_id': 'map'}","{'position': {'x': -5.195999622344971, 'y': -0.08076062798500061, 'z': -1.2681691646575928}, 'orientation': {'x': 0.038743500416551134, 'y': -0.04362045894162149, 'z': -0.14867182691111147, 'w': -0.9871640616534354}}"
2023/07/13 14:48:30.340127757,"{'stamp': {'secs': 1689252510, 'nsecs': 338935710}, 'frame_id': 'map'}","{'position': {'x': -5.222548484802246, 'y': -0.06889942288398743, 'z': -1.2664803266525269}, 'orientation': {'x': 0.03959659688330679, 'y': -0.04365742789177047, 'z': -0.14763922632064108, 'w': -0.9872835445587951}}"
2023/07/13 14:48:30.447306483,"{'stamp': {'secs': 1689252510, 'nsecs': 441494578}, 'frame_id': 'map'}","{'position': {'x': -5.253449440002441, 'y': -0.055084239691495895, 'z': -1.2668342590332031}, 'orientation': {'x': 0.040749840225646504, 'y': -0.044231141881659594, 'z': -0.1461991343238872, 'w': -0.987425374259936}}"
2023/07/13 14:48:30.543529191,"{'stamp': {'secs': 1689252510, 'nsecs': 540198937}, 'frame_id': 'map'}","{'position': {'x': -5.279980659484863, 'y': -0.04086779057979584, 'z': -1.2683374881744385}, 'orientation': {'x': 0.04126169055657713, 'y': -0.04325558080989393, 'z': -0.14474341064310908, 'w': -0.9876617703933934}}"
2023/07/13 14:48:30.649725665,"{'stamp': {'secs': 1689252510, 'nsecs': 646987813}, 'frame_id': 'map'}","{'position': {'x': -5.311517238616943, 'y': -0.026948560029268265, 'z': -1.269455909729004}, 'orientation': {'x': 0.040805017367280406, 'y': -0.04265180430712244, 'z': -0.14294977538496073, 'w': -0.9879681856539673}}"
2023/07/13 14:48:30.748225895,"{'stamp': {'secs': 1689252510, 'nsecs': 744947917}, 'frame_id': 'map'}","{'position': {'x': -5.337403297424316, 'y': -0.0126404520124197, 'z': -1.2695890665054321}, 'orientation': {'x': 0.040319777801136505, 'y': -0.043756623434647375, 'z': -0.14097028559971192, 'w': -0.9882241911639287}}"
2023/07/13 14:48:30.849363421,"{'stamp': {'secs': 1689252510, 'nsecs': 846824106}, 'frame_id': 'map'}","{'position': {'x': -5.359854221343994, 'y': -0.001475956873036921, 'z': -1.2694758176803589}, 'orientation': {'x': 0.04077677087382424, 'y': -0.04388255708345649, 'z': -0.13898215414768889, 'w': -0.9884814297544435}}"
2023/07/13 14:48:30.942950519,"{'stamp': {'secs': 1689252510, 'nsecs': 940809756}, 'frame_id': 'map'}","{'position': {'x': -5.381479740142822, 'y': 0.011849047616124153, 'z': -1.270085096359253}, 'orientation': {'x': 0.0407659774340223, 'y': -0.042306839907931416, 'z': -0.1373822613185, 'w': -0.9887741808198011}}"
2023/07/13 14:48:31.43219408,"{'stamp': {'secs': 1689252511, 'nsecs': 41500049}, 'frame_id': 'map'}","{'position': {'x': -5.399205207824707, 'y': 0.024506933987140656, 'z': -1.273237705230713}, 'orientation': {'x': 0.04025791134452503, 'y': -0.04228248457157173, 'z': -0.1365325438073221, 'w': -0.9889137255363245}}"
2023/07/13 14:48:31.145048274,"{'stamp': {'secs': 1689252511, 'nsecs': 142723734}, 'frame_id': 'map'}","{'position': {'x': -5.415998458862305, 'y': 0.03794431686401367, 'z': -1.2755959033966064}, 'orientation': {'x': 0.04031321053436658, 'y': -0.042716308041438465, 'z': -0.13532315919285154, 'w': -0.9890590501430068}}"
2023/07/13 14:48:31.244478064,"{'stamp': {'secs': 1689252511, 'nsecs': 236826578}, 'frame_id': 'map'}","{'position': {'x': -5.42948055267334, 'y': 0.049870286136865616, 'z': -1.2788915634155273}, 'orientation': {'x': 0.03950972865960243, 'y': -0.04376835710069764, 'z': -0.13600465507468612, 'w': -0.988951993807569}}"
2023/07/13 14:48:31.348668636,"{'stamp': {'secs': 1689252511, 'nsecs': 343140136}, 'frame_id': 'map'}","{'position': {'x': -5.442439556121826, 'y': 0.06276089698076248, 'z': -1.2830328941345215}, 'orientation': {'x': 0.038031760526962416, 'y': -0.04334455127083305, 'z': -0.1386282339740626, 'w': -0.9886642745702823}}"
2023/07/13 14:48:31.439210282,"{'stamp': {'secs': 1689252511, 'nsecs': 436354746}, 'frame_id': 'map'}","{'position': {'x': -5.449928283691406, 'y': 0.07153648138046265, 'z': -1.286483883857727}, 'orientation': {'x': 0.037542418454617685, 'y': -0.042967734558722256, 'z': -0.14099568453994593, 'w': -0.9883645873586233}}"
2023/07/13 14:48:31.550745545,"{'stamp': {'secs': 1689252511, 'nsecs': 543372947}, 'frame_id': 'map'}","{'position': {'x': -5.456579208374023, 'y': 0.08158116042613983, 'z': -1.2904244661331177}, 'orientation': {'x': 0.036973729706055405, 'y': -0.04414716958927612, 'z': -0.14306892340134514, 'w': -0.9880360590007125}}"
2023/07/13 14:48:31.649194416,"{'stamp': {'secs': 1689252511, 'nsecs': 646935246}, 'frame_id': 'map'}","{'position': {'x': -5.461991310119629, 'y': 0.09436222165822983, 'z': -1.291322946548462}, 'orientation': {'x': 0.036039569308230344, 'y': -0.04500863346812257, 'z': -0.14477476091378538, 'w': -0.9877831953216081}}"
2023/07/13 14:48:31.740311984,"{'stamp': {'secs': 1689252511, 'nsecs': 736261271}, 'frame_id': 'map'}","{'position': {'x': -5.467578411102295, 'y': 0.10663019120693207, 'z': -1.2927495241165161}, 'orientation': {'x': 0.03546209676937746, 'y': -0.0454210751835244, 'z': -0.14514327076340894, 'w': -0.9877311357722767}}"
2023/07/13 14:48:31.841936555,"{'stamp': {'secs': 1689252511, 'nsecs': 839834755}, 'frame_id': 'map'}","{'position': {'x': -5.471930027008057, 'y': 0.11793667078018188, 'z': -1.2922608852386475}, 'orientation': {'x': 0.03493077480366222, 'y': -0.0466954307790858, 'z': -0.14431517073667105, 'w': -0.9878119806983598}}"
2023/07/13 14:48:31.947399193,"{'stamp': {'secs': 1689252511, 'nsecs': 946404904}, 'frame_id': 'map'}","{'position': {'x': -5.476051330566406, 'y': 0.12907978892326355, 'z': -1.2919464111328125}, 'orientation': {'x': 0.03350709362692335, 'y': -0.04748492346538976, 'z': -0.1438834294779039, 'w': -0.9878866409876388}}"
2023/07/13 14:48:32.51797084,"{'stamp': {'secs': 1689252512, 'nsecs': 50297206}, 'frame_id': 'map'}","{'position': {'x': -5.481274604797363, 'y': 0.13903765380382538, 'z': -1.2891401052474976}, 'orientation': {'x': 0.029928316517697492, 'y': -0.04815983993059239, 'z': -0.14431816824704924, 'w': -0.987905457016051}}"
2023/07/13 14:48:32.149634636,"{'stamp': {'secs': 1689252512, 'nsecs': 147381355}, 'frame_id': 'map'}","{'position': {'x': -5.486562728881836, 'y': 0.14838290214538574, 'z': -1.2879713773727417}, 'orientation': {'x': 0.02593616843399233, 'y': -0.04945376184456176, 'z': -0.1426769524751954, 'w': -0.9881927584427928}}"
2023/07/13 14:48:32.252401488,"{'stamp': {'secs': 1689252512, 'nsecs': 248445515}, 'frame_id': 'map'}","{'position': {'x': -5.492473602294922, 'y': 0.16156300902366638, 'z': -1.2877482175827026}, 'orientation': {'x': 0.029505229165756392, 'y': -0.04909061620428871, 'z': -0.13856576370847862, 'w': -0.9886956467894685}}"
2023/07/13 14:48:32.348168220,"{'stamp': {'secs': 1689252512, 'nsecs': 344195339}, 'frame_id': 'map'}","{'position': {'x': -5.499551773071289, 'y': 0.17426304519176483, 'z': -1.2872096300125122}, 'orientation': {'x': 0.033740583922748514, 'y': -0.0471924251819128, 'z': -0.13481161347621795, 'w': -0.9891715103428425}}"
2023/07/13 14:48:32.455048693,"{'stamp': {'secs': 1689252512, 'nsecs': 450134800}, 'frame_id': 'map'}","{'position': {'x': -5.505074501037598, 'y': 0.18703940510749817, 'z': -1.2843819856643677}, 'orientation': {'x': 0.03610659905100408, 'y': -0.0460070753260488, 'z': -0.13219323923751758, 'w': -0.9894971500842262}}"
2023/07/13 14:48:32.547137061,"{'stamp': {'secs': 1689252512, 'nsecs': 545673941}, 'frame_id': 'map'}","{'position': {'x': -5.511526107788086, 'y': 0.20020367205142975, 'z': -1.2817940711975098}, 'orientation': {'x': 0.03633083054233909, 'y': -0.0462866484498332, 'z': -0.12986068449796995, 'w': -0.989784733944257}}"
2023/07/13 14:48:32.643264846,"{'stamp': {'secs': 1689252512, 'nsecs': 640897251}, 'frame_id': 'map'}","{'position': {'x': -5.516620635986328, 'y': 0.2110910266637802, 'z': -1.2782577276229858}, 'orientation': {'x': 0.036389397529511154, 'y': -0.04652362162858926, 'z': -0.1264576754562361, 'w': -0.9902120079539554}}"
2023/07/13 14:48:32.742639221,"{'stamp': {'secs': 1689252512, 'nsecs': 738049196}, 'frame_id': 'map'}","{'position': {'x': -5.522327899932861, 'y': 0.22352443635463715, 'z': -1.2730560302734375}, 'orientation': {'x': 0.03599123923162028, 'y': -0.0470855842227851, 'z': -0.12090540740667766, 'w': -0.9908932641393807}}"
2023/07/13 14:48:32.849535657,"{'stamp': {'secs': 1689252512, 'nsecs': 845374462}, 'frame_id': 'map'}","{'position': {'x': -5.522363662719727, 'y': 0.23281961679458618, 'z': -1.2690496444702148}, 'orientation': {'x': 0.03398364923433059, 'y': -0.04855875070716779, 'z': -0.11271033767282196, 'w': -0.9918586285838096}}"
2023/07/13 14:48:32.944846614,"{'stamp': {'secs': 1689252512, 'nsecs': 943687140}, 'frame_id': 'map'}","{'position': {'x': -5.522390365600586, 'y': 0.2440362125635147, 'z': -1.2677115201950073}, 'orientation': {'x': 0.03233359820386126, 'y': -0.0498303200417991, 'z': -0.10378789693892715, 'w': -0.9928240277515032}}"
2023/07/13 14:48:33.46318738,"{'stamp': {'secs': 1689252513, 'nsecs': 42007470}, 'frame_id': 'map'}","{'position': {'x': -5.517559051513672, 'y': 0.25239598751068115, 'z': -1.268786072731018}, 'orientation': {'x': 0.03379809931303489, 'y': -0.04950848697388392, 'z': -0.0954318203637689, 'w': -0.9936293905991512}}"
2023/07/13 14:48:33.137923286,"{'stamp': {'secs': 1689252513, 'nsecs': 137423104}, 'frame_id': 'map'}","{'position': {'x': -5.512930870056152, 'y': 0.2619411051273346, 'z': -1.2706284523010254}, 'orientation': {'x': 0.035986829070160306, 'y': -0.04871535419134781, 'z': -0.08656084986691703, 'w': -0.9944038322883735}}"
2023/07/13 14:48:33.247652418,"{'stamp': {'secs': 1689252513, 'nsecs': 244951713}, 'frame_id': 'map'}","{'position': {'x': -5.506988525390625, 'y': 0.2703830897808075, 'z': -1.2761591672897339}, 'orientation': {'x': 0.037994076506424765, 'y': -0.04921917361634943, 'z': -0.07806307761641801, 'w': -0.9950075773641127}}"
2023/07/13 14:48:33.353354206,"{'stamp': {'secs': 1689252513, 'nsecs': 350613539}, 'frame_id': 'map'}","{'position': {'x': -5.501340866088867, 'y': 0.28089115023612976, 'z': -1.279557704925537}, 'orientation': {'x': 0.03814424630061901, 'y': -0.04998291417454135, 'z': -0.06991927685876065, 'w': -0.9955691937220266}}"
2023/07/13 14:48:33.448141065,"{'stamp': {'secs': 1689252513, 'nsecs': 446178152}, 'frame_id': 'map'}","{'position': {'x': -5.4977874755859375, 'y': 0.2897455394268036, 'z': -1.2785606384277344}, 'orientation': {'x': 0.03673420518135506, 'y': -0.05072513052830043, 'z': -0.06004014487650777, 'w': -0.9962292609162757}}"
2023/07/13 14:48:33.543569440,"{'stamp': {'secs': 1689252513, 'nsecs': 542469650}, 'frame_id': 'map'}","{'position': {'x': -5.492501258850098, 'y': 0.30112364888191223, 'z': -1.276470422744751}, 'orientation': {'x': 0.03446330094611231, 'y': -0.052503889703257055, 'z': -0.04779171990754871, 'w': -0.9968809226593738}}"
2023/07/13 14:48:33.648484696,"{'stamp': {'secs': 1689252513, 'nsecs': 646809318}, 'frame_id': 'map'}","{'position': {'x': -5.484533309936523, 'y': 0.310152143239975, 'z': -1.278398036956787}, 'orientation': {'x': 0.03316362353998184, 'y': -0.05624253864837052, 'z': -0.03220350897406837, 'w': -0.997346421726093}}"
2023/07/13 14:48:33.740917126,"{'stamp': {'secs': 1689252513, 'nsecs': 739979799}, 'frame_id': 'map'}","{'position': {'x': -5.471217632293701, 'y': 0.32155725359916687, 'z': -1.2787916660308838}, 'orientation': {'x': 0.032560363285859754, 'y': -0.05940046399507496, 'z': -0.01018165590119319, 'w': -0.9976511121143363}}"
2023/07/13 14:48:33.848527402,"{'stamp': {'secs': 1689252513, 'nsecs': 848087442}, 'frame_id': 'map'}","{'position': {'x': -5.4541239738464355, 'y': 0.32920482754707336, 'z': -1.2800567150115967}, 'orientation': {'x': 0.02915309255727376, 'y': -0.06296736395835059, 'z': 0.02251696650516871, 'w': -0.9973355475916261}}"
2023/07/13 14:48:33.947285902,"{'stamp': {'secs': 1689252513, 'nsecs': 946053410}, 'frame_id': 'map'}","{'position': {'x': -5.429583549499512, 'y': 0.3375416398048401, 'z': -1.2830467224121094}, 'orientation': {'x': 0.02788669760294634, 'y': -0.06627299640145307, 'z': 0.06518063094880033, 'w': -0.995279713142939}}"
2023/07/13 14:48:34.42220728,"{'stamp': {'secs': 1689252514, 'nsecs': 40598572}, 'frame_id': 'map'}","{'position': {'x': -5.404061794281006, 'y': 0.3433540463447571, 'z': -1.2819981575012207}, 'orientation': {'x': 0.02757279991554336, 'y': -0.06822079232106008, 'z': 0.12275558069435555, 'w': -0.9897053761641876}}"
2023/07/13 14:48:34.145285211,"{'stamp': {'secs': 1689252514, 'nsecs': 143018559}, 'frame_id': 'map'}","{'position': {'x': -5.377253532409668, 'y': 0.3480266034603119, 'z': -1.2806882858276367}, 'orientation': {'x': 0.021946862297627167, 'y': -0.07666289438341818, 'z': 0.18590230053268014, 'w': -0.9793270498238588}}"
2023/07/13 14:48:34.252571018,"{'stamp': {'secs': 1689252514, 'nsecs': 251875708}, 'frame_id': 'map'}","{'position': {'x': -5.3573479652404785, 'y': 0.34381103515625, 'z': -1.2751812934875488}, 'orientation': {'x': 0.00975435284028404, 'y': -0.08149868273778171, 'z': 0.2519298801157263, 'w': -0.9642583434005378}}"
2023/07/13 14:48:34.357866042,"{'stamp': {'secs': 1689252514, 'nsecs': 355526705}, 'frame_id': 'map'}","{'position': {'x': -5.340658664703369, 'y': 0.3390820324420929, 'z': -1.2690792083740234}, 'orientation': {'x': -6.188029087323703e-05, 'y': -0.07755575789900045, 'z': 0.316250458279549, 'w': -0.9455002634719445}}"
2023/07/13 14:48:34.441425855,"{'stamp': {'secs': 1689252514, 'nsecs': 440458564}, 'frame_id': 'map'}","{'position': {'x': -5.334085941314697, 'y': 0.33487388491630554, 'z': -1.2696250677108765}, 'orientation': {'x': -0.00856321174092493, 'y': -0.07364708951981523, 'z': 0.38020129128741714, 'w': -0.9219271965363213}}"
